filename,person_id,age,color_cast_severity,is_grayscale
065A09.JPG,065,9,23.413,False
065A10.JPG,065,10,24.38,False
065A11.JPG,065,11,24.44,False
065A12.JPG,065,12,12.62,False
065A13.JPG,065,13,17.883,False
066A00.JPG,066,0,30.647,False
066A02a.JPG,066,2,16.426,False
066A02b.JPG,066,2,14.3,False
066A03.JPG,066,3,21.702,False
066A04.JPG,066,4,24.418,False
066A06a.JPG,066,6,22.307,False
066A06b.JPG,066,6,19.048,False
066A07.JPG,066,7,13.019,False
066A08.JPG,066,8,17.582,False
066A09.JPG,066,9,15.368,False
066A10.JPG,066,10,33.322,False
066A11.JPG,066,11,24.5,False
067A04.JPG,067,4,0.0,True
067A14.JPG,067,14,27.557,False
067A17.JPG,067,17,26.176,False
067A21.JPG,067,21,16.994,False
067A23.JPG,067,23,12.837,False
067A26.JPG,067,26,17.673,False
067A28.JPG,067,28,14.026,False
067A30.JPG,067,30,12.547,False
067A33.JPG,067,33,15.963,False
067A39.JPG,067,39,11.116,False
068A00.JPG,068,0,13.794,False
068A03.JPG,068,3,15.328,False
068A04.JPG,068,4,23.813,False
068A09.JPG,068,9,13.83,False
068A10a.JPG,068,10,14.677,False
068A10b.JPG,068,10,11.506,False
068A11.JPG,068,11,16.811,False
068A12.JPG,068,12,14.244,False
068A13.JPG,068,13,16.353,False
068A14.JPG,068,14,10.262,False
069A00.JPG,069,0,16.887,False
069A02.JPG,069,2,17.11,False
069A03.JPG,069,3,18.334,False
069A04.JPG,069,4,14.887,False
069A05.JPG,069,5,18.485,False
069A06.JPG,069,6,14.256,False
069A07.JPG,069,7,18.212,False
069A09.JPG,069,9,14.533,False
069A10.JPG,069,10,15.943,False
069A11.JPG,069,11,15.965,False
069A13.JPG,069,13,18.806,False
070A00.JPG,070,0,11.094,False
070A01.JPG,070,1,9.547,False
070A02.JPG,070,2,13.299,False
070A03.JPG,070,3,12.445,False
070A05.JPG,070,5,21.66,False
070A06.JPG,070,6,11.521,False
070A07.JPG,070,7,15.921,False
070A08.JPG,070,8,16.091,False
070A09.JPG,070,9,13.333,False
070A12.JPG,070,12,18.387,False
070A14.JPG,070,14,12.867,False
071A00.JPG,071,0,0.0,True
071A10.JPG,071,10,0.0,True
071A18.JPG,071,18,0.0,True
071A22.JPG,071,22,24.391,False
071A23.JPG,071,23,14.337,False
071A24.JPG,071,24,36.212,False
071A27.JPG,071,27,32.96,False
071A35.JPG,071,35,22.073,False
071A40.JPG,071,40,10.94,False
071A42.JPG,071,42,31.487,False
071A43.JPG,071,43,38.959,False
071A44.JPG,071,44,26.597,False
071A45.JPG,071,45,24.815,False
072A02.JPG,072,2,0.0,True
072A07.JPG,072,7,0.0,True
072A11.JPG,072,11,0.0,True
072A13.JPG,072,13,0.0,True
072A14.JPG,072,14,0.0,True
072A17.JPG,072,17,0.0,True
072A19.JPG,072,19,52.033,False
072A21.JPG,072,21,23.769,False
072A25.JPG,072,25,38.212,False
072A27.JPG,072,27,30.014,False
072A29.JPG,072,29,28.191,False
072A34.JPG,072,34,27.565,False
072A41.JPG,072,41,13.537,False
072A45.JPG,072,45,26.247,False
073A00.JPG,073,0,13.11,False
073A01.JPG,073,1,25.546,False
073A02.JPG,073,2,18.143,False
073A03.JPG,073,3,12.232,False
073A04.JPG,073,4,7.008,False
073A05.JPG,073,5,18.053,False
073A06.JPG,073,6,13.893,False
073A07.JPG,073,7,16.553,False
073A08.JPG,073,8,18.431,False
073A09.JPG,073,9,16.444,False
073A11.JPG,073,11,13.543,False
073A12.JPG,073,12,21.166,False
073A13.JPG,073,13,16.182,False
073A14.JPG,073,14,18.833,False
073A15.JPG,073,15,17.376,False
073A16.JPG,073,16,25.398,False
074A00.JPG,074,0,26.127,False
074A01.JPG,074,1,16.698,False
074A02.JPG,074,2,14.211,False
074A03.JPG,074,3,13.358,False
074A04.JPG,074,4,21.118,False
074A05.JPG,074,5,21.112,False
074A06.JPG,074,6,21.193,False
074A07.JPG,074,7,20.187,False
074A08.JPG,074,8,18.597,False
074A09.JPG,074,9,15.693,False
074A10.JPG,074,10,17.375,False
074A11.JPG,074,11,17.193,False
074A12.JPG,074,12,19.922,False
074A13.JPG,074,13,18.054,False
074A14.JPG,074,14,23.003,False
074A15.JPG,074,15,22.101,False
075A00.JPG,075,0,19.191,False
075A01.JPG,075,1,14.578,False
075A02.JPG,075,2,10.565,False
075A03.JPG,075,3,21.737,False
075A05.JPG,075,5,22.66,False
075A06.JPG,075,6,17.584,False
075A07.JPG,075,7,22.496,False
075A08.JPG,075,8,22.894,False
075A10.JPG,075,10,23.078,False
075A11.JPG,075,11,22.822,False
076A00.JPG,076,0,25.938,False
076A01.JPG,076,1,17.432,False
076A02.JPG,076,2,20.389,False
076A03.JPG,076,3,10.618,False
076A04.JPG,076,4,15.798,False
076A05.JPG,076,5,12.165,False
076A06.JPG,076,6,14.379,False
076A07.JPG,076,7,18.5,False
076A08.JPG,076,8,14.267,False
076A09.JPG,076,9,23.659,False
076A10.JPG,076,10,16.528,False
076A11.JPG,076,11,10.159,False
076A12.JPG,076,12,17.386,False
076A13.JPG,076,13,24.329,False
076A14.JPG,076,14,19.687,False
076A15.JPG,076,15,18.841,False
076A16.JPG,076,16,10.969,False
076A17.JPG,076,17,10.211,False
077A00.JPG,077,0,25.293,False
077A01.JPG,077,1,16.367,False
077A02.JPG,077,2,21.818,False
077A03.JPG,077,3,18.339,False
077A04.JPG,077,4,14.74,False
077A06.JPG,077,6,20.54,False
077A07.JPG,077,7,18.563,False
077A08.JPG,077,8,13.638,False
077A09.JPG,077,9,12.799,False
077A10.JPG,077,10,23.865,False
077A11.JPG,077,11,13.769,False
077A12.JPG,077,12,21.254,False
077A13.JPG,077,13,11.872,False
077A14.JPG,077,14,18.115,False
077A15.JPG,077,15,14.985,False
077A16.JPG,077,16,11.274,False
078A00.JPG,078,0,16.936,False
078A01.JPG,078,1,16.415,False
078A02.JPG,078,2,19.846,False
078A03.JPG,078,3,20.604,False
078A04.JPG,078,4,20.139,False
078A05.JPG,078,5,15.298,False
078A06.JPG,078,6,18.454,False
078A07.JPG,078,7,10.71,False
078A08.JPG,078,8,16.749,False
078A09.JPG,078,9,13.847,False
078A10.JPG,078,10,10.671,False
078A11.JPG,078,11,19.518,False
078A12.JPG,078,12,17.445,False
078A13.JPG,078,13,24.948,False
078A14.JPG,078,14,21.379,False
078A15.JPG,078,15,23.325,False
079A00.JPG,079,0,13.078,False
079A01.JPG,079,1,10.651,False
079A02.JPG,079,2,17.563,False
079A03.JPG,079,3,19.951,False
079A04.JPG,079,4,12.056,False
079A05.JPG,079,5,10.062,False
079A06.JPG,079,6,17.977,False
079A07.JPG,079,7,18.334,False
079A08.JPG,079,8,26.576,False
079A09.JPG,079,9,16.314,False
079A10.JPG,079,10,15.749,False
079A11.JPG,079,11,12.834,False
079A12.JPG,079,12,20.177,False
079A13.JPG,079,13,18.58,False
080A00.JPG,080,0,15.476,False
080A01.JPG,080,1,22.78,False
080A02.JPG,080,2,25.205,False
080A03.JPG,080,3,13.72,False
080A04.JPG,080,4,13.974,False
080A05.JPG,080,5,13.159,False
080A06.JPG,080,6,11.964,False
080A07.JPG,080,7,14.41,False
080A08.JPG,080,8,18.645,False
080A09.JPG,080,9,17.433,False
080A10.JPG,080,10,18.996,False
080A12.JPG,080,12,16.451,False
080A13.JPG,080,13,16.011,False
080A14.JPG,080,14,0.0,True
081A00.JPG,081,0,18.011,False
081A01.JPG,081,1,14.919,False
081A02.JPG,081,2,27.572,False
081A03.JPG,081,3,10.943,False
081A04.JPG,081,4,16.722,False
081A05.JPG,081,5,17.341,False
081A06.JPG,081,6,18.302,False
081A07.JPG,081,7,16.968,False
081A08.JPG,081,8,20.77,False
081A10.JPG,081,10,20.734,False
081A11.JPG,081,11,16.751,False
081A12.JPG,081,12,22.375,False
082A00.JPG,082,0,0.0,True
082A03.JPG,082,3,0.0,True
082A16.JPG,082,16,0.0,True
082A18.JPG,082,18,0.0,True
082A20.JPG,082,20,0.0,True
082A21.JPG,082,21,16.941,False
082A22.JPG,082,22,25.217,False
082A23.JPG,082,23,19.446,False
082A25.JPG,082,25,23.212,False
082A27.JPG,082,27,18.06,False
082A31.JPG,082,31,20.961,False
